HD 8970M;3876;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8970M&id=2865
HD 7850;3848;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7850&id=323
Quadro P620;3807;https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+P620&id=3954
HD 7970M;3804;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7970M&id=326
GRID K2;3773;https://www.videocardbenchmark.net/gpu.php?gpu=GRID+K2&id=2616
GTX 750 Ti;3772;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+750+Ti&id=2815
Quadro M2200;3744;https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+M2200&id=3732
GTX 880M;3730;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+880M&id=2850
GTX 470;3602;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+470&id=55
Quadro K2200;3601;https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+K2200&id=2947
R9 M470X;3563;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R9+M470X&id=3574
GTX 650 Ti BOOST;3540;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+650+Ti+BOOST&id=2479
Quadro 6000;3532;https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+6000&id=1554
GTX 560 Ti;3529;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+560+Ti&id=18
HD 6970;3525;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+6970&id=84
Tesla C2050;3515;https://www.videocardbenchmark.net/gpu.php?gpu=Tesla+C2050&id=1669
FirePro M6100 FireGL V;3487;https://www.videocardbenchmark.net/gpu.php?gpu=FirePro+M6100+FireGL+V&id=3695
Radeon Pro 560;3475;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+Pro+560&id=3820
RX 560X;3455;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+560X&id=3955
Radeon Pro 460;3453;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+Pro+460&id=3747
RX 550;3428;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+550&id=3761
Tesla C2050;3428;https://www.videocardbenchmark.net/gpu.php?gpu=Tesla+C2050+%2F+C2070&id=2515
Tesla C2070;3428;https://www.videocardbenchmark.net/gpu.php?gpu=Tesla+C2050+%2F+C2070&id=2515
Radeon HD8970M;3369;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD8970M&id=3023
Tesla C2075;3364;https://www.videocardbenchmark.net/gpu.php?gpu=Tesla+C2075&id=1671
GTX 680M;3347;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+680M&id=1461
GTX 750;3329;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+750&id=2825
Radeon Pro WX 3100;3324;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+Pro+WX+3100&id=3783
